MRKTTAG,PRDCTAG,SALESUNITS,SALESUNITS.OLD,SALESUNITS192OZEQUCASEBASIS,SALESUNITS192OZEQUCASEBASIS,AVERAGERETAILPRICE,pcACV,TOTALBASELINEUNITS,TOTALBASELINEdollars,NOPROMOPRICE,ANYFEATUREpcACV,ANYDISPLAYpcACV,ANYFETandDSPpcACV,ANYFETWODSPpcACV,ANYDSPWOFETpcACV,PRICEDECRUNITS,PRICEDECRPRICE,PRICEDECRpcACV,ANYFTDISCUMpcAC,WeekendingDate,WeekNumber
MRKT1,PRDT3,104.7777778,943,59,324,0.34,9,546,192,0.34,0,5,0,0,5,0,0,0,0,20140524,20
MRKT1,PRDT3,94.11111111,847,53,286,0.34,9,754,280,0,0,5,0,0,5,363,0.33,4,0,20140531,21
MRKT1,PRDT3,106,848,53,285,0.34,8,3162,1044,0.79,0,4,0,0,4,0,0,0,0,20140607,22
MRKT1,PRDT3,113.8571429,797,50,271,0.34,7,1275,395,0,0,0,0,0,0,797,0.34,7,0,20140614,23
MRKT1,PRDT3,108.5714286,760,48,267,0.35,7,729,226,0,0,0,0,0,0,760,0.35,7,0,20140621,24
MRKT1,PRDT3,139.8333333,839,52,285,0.34,6,839,285,0.34,0,0,0,0,0,0,0,0,0,20140628,25
MRKT1,PRDT3,122.5,735,46,253,0.34,6,735,253,0.34,0,0,0,0,0,0,0,0,0,20140705,26
MRKT1,PRDT3,117,585,37,200,0.34,5,585,200,0.34,0,0,0,0,0,0,0,0,0,20140712,27
MRKT1,PRDT3,115.6,578,36,192,0.33,5,578,192,0.33,0,0,0,0,0,0,0,0,0,20140719,28
MRKT1,PRDT3,96.4,482,30,169,0.35,5,482,169,0.35,0,0,0,0,0,0,0,0,0,20140726,29
MRKT1,PRDT3,95.8,479,30,173,0.36,5,479,173,0.36,0,0,0,0,0,0,0,0,0,20140802,30
MRKT1,PRDT3,79.2,396,25,159,0.4,5,396,159,0.4,0,0,0,0,0,0,0,0,0,20140809,31
MRKT1,PRDT3,53.4,267,17,142,0.53,5,267,142,0.53,0,0,0,0,0,0,0,0,0,20140816,32
MRKT1,PRDT3,53.8,269,17,132,0.49,5,269,132,0.49,0,0,0,0,0,0,0,0,0,20140823,33
MRKT1,PRDT3,31,124,8,79,0.64,4,124,79,0.64,0,0,0,0,0,0,0,0,0,20140830,34
MRKT1,PRDT3,39.25,157,10,95,0.61,4,157,95,0.61,0,0,0,0,0,0,0,0,0,20140906,35
MRKT1,PRDT3,27,108,7,92,0.85,4,108,92,0.85,0,0,0,0,0,0,0,0,0,20140913,36
MRKT1,PRDT3,25.33333333,76,5,71,0.94,3,76,71,0.94,0,0,0,0,0,0,0,0,0,20140920,37
MRKT1,PRDT3,38,114,7,96,0.85,3,114,96,0.85,0,0,0,0,0,0,0,0,0,20140927,38
MRKT1,PRDT3,38,114,7,98,0.86,3,114,98,0.86,0,0,0,0,0,0,0,0,0,20141011,40
MRKT1,PRDT3,25.33333333,76,5,71,0.94,3,76,71,0.94,0,0,0,0,0,0,0,0,0,20141025,42
MRKT1,PRDT3,30.66666667,92,6,84,0.91,3,92,84,0.91,0,0,0,0,0,0,0,0,0,20141101,43
MRKT1,PRDT3,26.33333333,79,5,78,0.99,3,79,78,0.99,0,0,0,0,0,0,0,0,0,20141115,45
MRKT1,PRDT3,23.33333333,70,4,69,0.99,3,70,69,0.99,0,0,0,0,0,0,0,0,0,20141122,46
MRKT1,PRDT3,20.33333333,61,4,57,0.93,3,61,57,0.93,0,0,0,0,0,0,0,0,0,20141129,47
MRKT1,PRDT3,29,87,5,83,0.95,3,87,83,0.95,0,0,0,0,0,0,0,0,0,20141206,48
MRKT1,PRDT3,26.66666667,80,5,76,0.95,3,80,76,0.95,0,0,0,0,0,0,0,0,0,20141213,49
MRKT1,PRDT3,22.66666667,68,4,67,0.99,3,68,67,0.99,0,0,0,0,0,0,0,0,0,20141220,50
MRKT1,PRDT3,24.33333333,73,5,72,0.99,3,73,72,0.99,0,0,0,0,0,0,0,0,0,20141227,51
MRKT1,PRDT3,24.33333333,73,5,72,0.99,3,73,72,0.99,0,0,0,0,0,0,0,0,0,20150103,52
MRKT1,PRDT3,23.33333333,70,4,69,0.99,3,70,69,0.99,0,0,0,0,0,0,0,0,0,20150110,1
MRKT1,PRDT3,16.75,67,4,63,0.95,4,36,34,0.95,0,0,0,0,0,0,0,0,0,20150117,2
MRKT1,PRDT3,22,66,4,62,0.95,3,188,177,0.95,0,0,0,0,0,0,0,0,0,20150124,3
MRKT1,PRDT3,26,78,5,74,0.95,3,78,74,0.95,0,0,0,0,0,0,0,0,0,20150131,4
MRKT1,PRDT3,31.5,63,4,62,0.99,2,63,62,0.99,0,0,0,0,0,0,0,0,0,20150207,5
MRKT1,PRDT3,24.66666667,74,5,70,0.95,3,74,70,0.95,0,0,0,0,0,0,0,0,0,20150214,6
MRKT1,PRDT3,25.5,51,3,48,0.93,2,51,48,0.93,0,0,0,0,0,0,0,0,0,20150221,7
MRKT1,PRDT3,20,60,4,59,0.99,3,60,59,0.99,0,0,0,0,0,0,0,0,0,20150228,8
MRKT1,PRDT3,27.33333333,82,5,69,0.85,3,82,69,0.85,0,0,0,0,0,0,0,0,0,20150307,9
MRKT1,PRDT3,20.25,81,5,80,0.99,4,54,53,0.99,0,0,0,0,0,0,0,0,0,20150314,10
MRKT1,PRDT3,24.66666667,74,5,73,0.99,3,74,73,0.99,0,0,0,0,0,0,0,0,0,20150321,11
MRKT1,PRDT3,22.33333333,67,4,66,0.99,3,67,66,0.99,0,0,0,0,0,0,0,0,0,20150328,12
MRKT1,PRDT3,16.5,66,4,62,0.95,4,190,180,0.95,0,0,0,0,0,0,0,0,0,20150404,13
MRKT1,PRDT3,17,68,4,67,0.99,4,111,110,0.99,0,0,0,0,0,0,0,0,0,20150411,14
MRKT1,PRDT3,17,68,4,64,0.95,4,72,68,0.95,0,0,0,0,0,0,0,0,0,20150418,15
MRKT1,PRDT3,20.5,82,5,81,0.99,4,48,48,0.99,0,0,0,0,0,0,0,0,0,20150425,16
MRKT1,PRDT3,18.75,75,5,74,0.99,4,62,62,0.99,0,0,0,0,0,0,0,0,0,20150502,17
MRKT1,PRDT3,26,104,7,103,0.99,4,102,101,0.99,0,0,0,0,0,0,0,0,0,20150509,18
MRKT1,PRDT3,17.8,89,6,88,0.99,5,88,87,0.99,0,0,0,0,0,0,0,0,0,20150516,19
MRKT1,PRDT3,20.16666667,121,8,120,0.99,6,125,124,0.99,0,0,0,0,0,0,0,0,0,20150523,20
MRKT1,PRDT3,19,114,7,113,0.99,6,90,89,0.99,0,0,0,0,0,0,0,0,0,20150530,21
MRKT1,PRDT3,17.85714286,125,8,124,0.99,7,141,140,0.99,0,0,0,0,0,0,0,0,0,20150606,22
MRKT1,PRDT3,24.25,194,12,189,0.97,8,128,124,0.97,0,0,0,0,0,0,0,0,0,20150613,23
MRKT1,PRDT3,16,128,8,127,0.99,8,128,127,0.99,0,0,0,0,0,0,0,0,0,20150620,24
MRKT1,PRDT3,19.33333333,174,11,172,0.99,9,197,195,0.99,0,0,0,0,0,0,0,0,0,20150627,25
MRKT1,PRDT3,21.8,218,14,213,0.98,10,244,238,0.98,0,0,0,0,0,0,0,0,0,20150704,26
MRKT1,PRDT3,37.76923077,491,31,452,0.92,13,513,292,0.92,0,0,0,0,0,0,0,0,0,20150711,27
MRKT1,PRDT3,34,476,30,381,0.8,14,369,296,0.8,0,0,0,0,0,0,0,0,0,20150718,28
MRKT1,PRDT3,44.46666667,667,42,588,0.88,15,389,456,1.17,0,0,0,0,0,278,0.47,2,0,20150725,29
MRKT1,PRDT3,68.53333333,1028,64,879,0.86,15,588,669,1.14,0,0,0,0,0,428,0.46,2,0,20150801,30
MRKT1,PRDT3,55.28571429,774,48,594,0.77,14,224,222,1.61,0,1,0,0,1,0,0,0,0,20150808,31
MRKT1,PRDT3,47.57142857,666,42,530,0.8,14,355,351,1.3,0,2,0,0,2,0,0,0,0,20150815,32
MRKT1,PRDT3,40,520,33,453,0.87,13,441,384,0.87,0,0,0,0,0,0,0,0,0,20150822,33
MRKT1,PRDT3,43.08333333,517,32,403,0.78,12,586,580,0.78,0,0,0,0,0,0,0,0,0,20150829,34
MRKT1,PRDT3,35.33333333,424,27,286,0.67,12,299,296,0.67,0,0,0,0,0,0,0,0,0,20150905,35
MRKT1,PRDT3,24.36363636,268,17,198,0.74,11,179,178,0.74,0,0,0,0,0,0,0,0,0,20150912,36
MRKT1,PRDT3,18.44444444,166,10,152,0.92,9,128,117,0.92,0,0,0,0,0,0,0,0,0,20150919,37
MRKT1,PRDT3,18.625,149,9,132,0.88,8,236,208,0.88,0,0,0,0,0,0,0,0,0,20150926,38
MRKT1,PRDT3,20.125,161,10,147,0.92,8,228,209,0.92,0,0,0,0,0,0,0,0,0,20151003,39
MRKT1,PRDT3,16.6,166,10,152,0.92,10,118,108,0.92,0,0,0,0,0,0,0,0,0,20151010,40
MRKT1,PRDT3,18.4,184,11,171,0.93,10,164,153,0.93,0,0,0,0,0,0,0,0,0,20151017,41
MRKT1,PRDT3,18.77777778,169,11,147,0.87,9,191,167,0.87,0,0,0,0,0,0,0,0,0,20151024,42
MRKT1,PRDT3,22.125,177,11,151,0.85,8,183,156,0.85,0,0,0,0,0,0,0,0,0,20151031,43
MRKT1,PRDT3,16.625,133,8,132,0.99,8,95,94,0.99,0,0,0,0,0,0,0,0,0,20151107,44
MRKT1,PRDT3,15.85714286,111,7,106,0.95,7,250,238,0.95,0,0,0,0,0,0,0,0,0,20151114,45
MRKT1,PRDT3,14,112,7,103,0.92,8,109,100,0.92,0,0,0,0,0,0,0,0,0,20151121,46
MRKT1,PRDT3,17.14285714,120,8,119,0.99,7,256,254,0.99,0,0,0,0,0,0,0,0,0,20151128,47
MRKT1,PRDT3,13.71428571,96,6,95,0.99,7,106,105,0.99,0,0,0,0,0,0,0,0,0,20151205,48
MRKT1,PRDT3,15.57142857,109,7,104,0.95,7,64,61,0.95,0,0,0,0,0,0,0,0,0,20151212,49
MRKT1,PRDT3,13.625,109,7,104,0.95,8,87,83,0.95,0,0,0,0,0,0,0,0,0,20151219,50
MRKT1,PRDT3,17,136,9,115,0.84,8,96,81,0.84,0,0,0,0,0,0,0,0,0,20151226,51
MRKT1,PRDT3,14.5,116,7,99,0.85,8,170,145,0.85,0,0,0,0,0,0,0,0,0,20160102,52
MRKT1,PRDT3,12.33333333,111,7,102,0.92,9,197,181,0.92,0,0,0,0,0,0,0,0,0,20160109,1
MRKT1,PRDT3,15.875,127,8,110,0.86,8,116,100,0.86,0,0,0,0,0,0,0,0,0,20160116,2
MRKT1,PRDT3,14.75,118,7,97,0.82,8,111,91,0.82,0,0,0,0,0,0,0,0,0,20160123,3
MRKT1,PRDT3,13.16666667,79,5,74,0.94,6,103,97,0.94,0,0,0,0,0,0,0,0,0,20160130,4
MRKT1,PRDT3,23,115,7,95,0.82,5,71,58,0.82,0,0,0,0,0,0,0,0,0,20160206,5
MRKT1,PRDT3,19,114,7,111,0.98,6,215,209,0.98,0,0,0,0,0,0,0,0,0,20160213,6
MRKT1,PRDT3,19.27272727,212,13,203,0.96,11,212,91,0,0,11,0,0,11,0,0,0,0,20160220,7
MRKT1,PRDT3,24.9,249,16,217,0.87,10,249,82,0.87,0,0,0,0,0,0,0,0,0,20160227,8
MRKT1,PRDT3,33.4,334,21,186,0.56,10,322,319,0.56,0,0,0,0,0,0,0,0,0,20160305,9
MRKT1,PRDT3,29.3,293,18,173,0.59,10,341,338,0.59,0,0,0,0,0,0,0,0,0,20160312,10
MRKT1,PRDT3,21.1,211,13,156,0.74,10,215,213,0.74,0,0,0,0,0,0,0,0,0,20160319,11
MRKT1,PRDT3,23.66666667,213,13,130,0.61,9,212,210,0.61,0,0,0,0,0,0,0,0,0,20160326,12
MRKT1,PRDT3,27.11111111,244,15,158,0.65,9,263,261,0.65,0,0,0,0,0,0,0,0,0,20160402,13
MRKT1,PRDT3,23.6,236,15,159,0.68,10,231,229,0.68,0,0,0,0,0,0,0,0,0,20160409,14
MRKT1,PRDT3,25.7,257,16,174,0.68,10,240,255,1.07,0,0,0,0,0,140,0.36,1,0,20160416,15
MRKT1,PRDT3,20.45454545,225,14,167,0.74,11,201,199,0.74,0,0,0,0,0,0,0,0,0,20160423,16
MRKT1,PRDT3,21.30769231,277,17,200,0.72,13,197,195,0.72,0,0,0,0,0,0,0,0,0,20160430,17
MRKT1,PRDT3,18,162,10,127,0.79,9,177,175,0.79,0,0,0,0,0,0,0,0,0,20160507,18
MRKT1,PRDT3,15.66666667,188,12,152,0.81,12,158,128,0.81,0,0,0,0,0,0,0,0,0,20160514,19
MRKT1,PRDT3,14.27272727,157,10,130,0.83,11,183,151,0.83,0,0,0,0,0,0,0,0,0,20160521,20
MRKT1,PRDT3,17.81818182,196,12,144,0.74,11,243,240,0.74,0,0,0,0,0,0,0,0,0,20160528,21
MRKT1,PRDT3,17.27272727,190,12,154,0.81,11,269,217,0.81,0,0,0,0,0,0,0,0,0,20160604,22
MRKT1,PRDT3,16.5,132,8,108,0.82,8,231,188,0.82,0,0,0,0,0,0,0,0,0,20160611,23
MRKT1,PRDT3,21,210,13,162,0.77,10,158,156,0.77,0,0,0,0,0,0,0,0,0,20160618,24
MRKT1,PRDT3,15.63636364,172,11,141,0.82,11,153,125,0.82,0,0,0,0,0,0,0,0,0,20160625,25
MRKT1,PRDT3,15.1,151,9,135,0.9,10,129,116,0.9,0,0,0,0,0,0,0,0,0,20160702,26
MRKT1,PRDT3,14,140,9,111,0.8,10,170,135,0.8,0,0,0,0,0,0,0,0,0,20160709,27
MRKT1,PRDT3,16.22222222,146,9,136,0.93,9,102,95,0.93,0,0,0,0,0,0,0,0,0,20160716,28
MRKT1,PRDT3,15.45454545,170,11,146,0.86,11,171,147,0.86,0,0,0,0,0,0,0,0,0,20160723,29
MRKT1,PRDT3,17.90909091,197,12,165,0.84,11,204,171,0.84,0,0,0,0,0,0,0,0,0,20160730,30
MRKT1,PRDT3,15.3,153,10,138,0.9,10,143,129,0.9,0,0,0,0,0,0,0,0,0,20160806,31
MRKT1,PRDT3,15.63636364,172,11,154,0.9,11,169,151,0.9,0,0,0,0,0,0,0,0,0,20160813,32
MRKT1,PRDT3,15.63636364,172,11,154,0.89,11,150,162,1.11,0,0,0,0,0,82,0.66,1,0,20160820,33
MRKT1,PRDT3,17.54545455,193,12,157,0.81,11,153,125,0.81,0,0,0,0,0,0,0,0,0,20160827,34
MRKT1,PRDT3,16.54545455,182,11,159,0.87,11,139,121,0.87,0,0,0,0,0,0,0,0,0,20160903,35
MRKT1,PRDT3,17.91666667,215,13,179,0.83,12,168,140,0.83,0,0,0,0,0,0,0,0,0,20160910,36
MRKT1,PRDT3,14.2,142,9,136,0.96,10,97,94,0.96,0,0,0,0,0,0,0,0,0,20160917,37
MRKT1,PRDT3,14.09090909,155,10,142,0.92,11,220,203,0.92,0,0,0,0,0,0,0,0,0,20160924,38
MRKT1,PRDT3,15.27272727,168,11,148,0.88,11,176,155,0.88,0,0,0,0,0,0,0,0,0,20161001,39
MRKT1,PRDT3,14.2,142,9,132,0.93,10,156,146,0.93,0,0,0,0,0,0,0,0,0,20161008,40
MRKT1,PRDT3,16,144,9,121,0.84,9,171,144,0.84,0,0,0,0,0,0,0,0,0,20161015,41
MRKT1,PRDT3,15.81818182,174,11,154,0.88,11,114,100,0.88,0,0,0,0,0,0,0,0,0,20161022,42
MRKT1,PRDT3,14.4,144,9,130,0.9,10,146,131,0.9,0,0,0,0,0,0,0,0,0,20161029,43
MRKT1,PRDT3,15.72727273,173,11,154,0.89,11,142,133,0.89,0,0,0,0,0,0,0,0,0,20161105,44
MRKT1,PRDT3,12.9,129,8,122,0.94,10,141,133,0.94,0,0,0,0,0,0,0,0,0,20161112,45
MRKT1,PRDT3,13,143,9,127,0.89,11,113,102,0.89,0,0,0,0,0,0,0,0,0,20161119,46
MRKT1,PRDT3,15.88888889,143,9,131,0.92,9,113,103,0.92,0,0,0,0,0,0,0,0,0,20161126,47
MRKT1,PRDT3,14.45454545,159,10,135,0.85,11,155,131,0.85,0,0,0,0,0,0,0,0,0,20161203,48
MRKT1,PRDT3,15.5,155,10,123,0.8,10,115,92,0.8,0,0,0,0,0,0,0,0,0,20161231,52
MRKT1,PRDT3,12,108,7,99,0.92,9,145,133,0.92,0,0,0,0,0,0,0,0,0,20170107,1
MRKT1,PRDT3,13.90909091,153,10,144,0.94,11,105,98,0.94,0,0,0,0,0,0,0,0,0,20170114,2
MRKT1,PRDT3,15,180,11,163,0.9,12,155,139,0.9,0,0,0,0,0,0,0,0,0,20170121,3
MRKT1,PRDT3,13.14285714,184,12,175,0.95,14,186,178,0.95,0,0,0,0,0,0,0,0,0,20170128,4
MRKT2,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20131109,44
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20131116,45
MRKT2,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20131123,46
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20131130,47
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20131207,48
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20131214,49
MRKT2,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20131221,50
MRKT2,PRDT3,24,24,2,10,0.41,1,24,10,0.41,0,0,0,0,0,0,0,0,0,20140104,52
MRKT2,PRDT3,12,12,1,5,0.45,1,12,5,0.45,0,0,0,0,0,0,0,0,0,20140111,1
MRKT2,PRDT3,9,18,1,9,0.47,2,18,9,0.47,0,0,0,0,0,0,0,0,0,20140118,2
MRKT2,PRDT3,3,6,0,3,0.47,2,6,3,0.47,0,0,0,0,0,0,0,0,0,20140208,5
MRKT2,PRDT3,6,6,0,3,0.47,1,6,3,0.47,0,0,0,0,0,0,0,0,0,20140215,6
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20140308,9
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20140322,11
MRKT2,PRDT3,12,24,2,8,0.33,2,24,8,0.33,0,0,0,0,0,0,0,0,0,20140329,12
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20140405,13
MRKT2,PRDT3,30,30,2,10,0.33,1,30,10,0.33,0,0,0,0,0,0,0,0,0,20140412,14
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20140419,15
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20140426,16
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20140503,17
MRKT2,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20140517,19
MRKT2,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20140621,24
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20140712,27
MRKT2,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20140719,28
MRKT2,PRDT3,12,24,2,8,0.33,2,24,8,0.33,0,0,0,0,0,0,0,0,0,20140726,29
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20140802,30
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20140809,31
MRKT2,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20140816,32
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20140830,34
MRKT2,PRDT3,6,6,0,3,0.55,1,6,3,0.55,0,0,0,0,0,0,0,0,0,20140906,35
MRKT2,PRDT3,24,24,2,8,0.33,1,24,8,0.33,0,0,0,0,0,0,0,0,0,20140913,36
MRKT2,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20140920,37
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20141004,39
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20141011,40
MRKT2,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20141025,42
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20141101,43
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20141108,44
MRKT2,PRDT3,8,24,2,9,0.38,3,24,9,0.38,0,0,0,0,0,0,0,0,0,20141115,45
MRKT2,PRDT3,21,42,3,14,0.33,2,42,14,0.33,0,0,0,0,0,0,0,0,0,20141122,46
MRKT2,PRDT3,6,24,2,8,0.33,4,24,8,0.33,0,0,0,0,0,0,0,0,0,20141129,47
MRKT2,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20141206,48
MRKT2,PRDT3,6,24,2,8,0.33,4,24,8,0.33,0,0,0,0,0,0,0,0,0,20141220,50
MRKT2,PRDT3,24,24,2,8,0.33,1,24,8,0.33,0,0,0,0,0,0,0,0,0,20141227,51
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20150110,1
MRKT2,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20150117,2
MRKT2,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20150124,3
MRKT2,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20150131,4
MRKT2,PRDT3,9,18,1,6,0.33,2,18,6,0.33,0,0,0,0,0,0,0,0,0,20150214,6
MRKT2,PRDT3,12,24,2,8,0.33,2,24,8,0.33,0,0,0,0,0,0,0,0,0,20150228,8
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20150307,9
MRKT2,PRDT3,6,12,1,3,0.25,2,12,3,0.25,0,0,0,0,0,0,0,0,0,20150314,10
MRKT2,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20150321,11
MRKT2,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20150328,12
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20150404,13
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20150411,14
MRKT2,PRDT3,15,30,2,10,0.33,2,30,10,0.33,0,0,0,0,0,0,0,0,0,20150418,15
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20150425,16
MRKT2,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20150509,18
MRKT2,PRDT3,9,18,1,5,0.28,2,18,5,0.28,0,0,0,0,0,0,0,0,0,20150523,20
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20150613,23
MRKT2,PRDT3,6,12,1,4,0.33,2,12,4,0.33,0,0,0,0,0,0,0,0,0,20150620,24
MRKT2,PRDT3,42,42,3,12,0.28,1,42,12,0.28,0,0,0,0,0,0,0,0,0,20150711,27
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20150801,30
MRKT2,PRDT3,3,6,0,2,0.33,2,6,2,0.33,0,0,0,0,0,0,0,0,0,20150912,36
MRKT2,PRDT3,36,36,2,12,0.33,1,36,12,0.33,0,0,0,0,0,0,0,0,0,20150926,38
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20151017,41
MRKT2,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20151031,43
MRKT2,PRDT3,4,12,1,4,0.33,3,12,4,0.33,0,0,0,0,0,0,0,0,0,20151107,44
MRKT2,PRDT3,6,24,2,7,0.29,4,24,7,0.29,0,0,0,0,0,0,0,0,0,20151114,45
MRKT2,PRDT3,4,12,1,4,0.33,3,12,4,0.33,0,0,0,0,0,0,0,0,0,20151121,46
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20151128,47
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20151205,48
MRKT2,PRDT3,7.5,30,2,10,0.33,4,30,10,0.33,0,0,0,0,0,0,0,0,0,20151212,49
MRKT2,PRDT3,14,42,3,14,0.33,3,42,14,0.33,0,0,0,0,0,0,0,0,0,20151219,50
MRKT2,PRDT3,8,24,2,8,0.33,3,24,8,0.33,0,0,0,0,0,0,0,0,0,20151226,51
MRKT2,PRDT3,12,12,1,4,0.33,1,12,4,0.33,0,0,0,0,0,0,0,0,0,20160102,52
MRKT2,PRDT3,6,6,0,2,0.33,1,6,2,0.33,0,0,0,0,0,0,0,0,0,20160109,1
MRKT2,PRDT3,6,6,0,3,0.55,1,6,3,0.55,0,0,0,0,0,0,0,0,0,20160319,11
MRKT2,PRDT3,6,6,0,3,0.55,1,6,3,0.55,0,0,0,0,0,0,0,0,0,20160326,12
MRKT2,PRDT3,4.5,18,1,10,0.55,4,18,10,0.55,0,0,0,0,0,0,0,0,0,20160416,15
MRKT2,PRDT3,12,12,1,7,0.55,1,12,7,0.55,0,0,0,0,0,0,0,0,0,20160528,21
MRKT2,PRDT3,16,48,3,22,0.45,3,48,22,0.45,0,0,0,0,0,0,0,0,0,20160604,22
MRKT2,PRDT3,12,12,1,7,0.55,1,12,7,0.55,0,0,0,0,0,0,0,0,0,20160611,23
MRKT2,PRDT3,6,6,0,3,0.55,1,6,3,0.55,0,0,0,0,0,0,0,0,0,20160618,24
MRKT2,PRDT3,6,12,1,7,0.55,2,12,7,0.55,0,0,0,0,0,0,0,0,0,20160625,25
MRKT2,PRDT3,11,33,2,16,0.47,3,33,16,0.47,0,0,0,0,0,0,0,0,0,20160709,27
MRKT2,PRDT3,6,12,1,7,0.55,2,12,7,0.55,0,0,0,0,0,0,0,0,0,20160716,28
MRKT2,PRDT3,8,24,2,8,0.33,3,24,8,0.33,0,0,0,0,0,0,0,0,0,20160723,29
MRKT2,PRDT3,4,12,1,4,0.33,3,12,4,0.33,0,0,0,0,0,0,0,0,0,20160730,30
MRKT2,PRDT3,18,18,1,6,0.33,1,18,6,0.33,0,0,0,0,0,0,0,0,0,20160806,31
MRKT2,PRDT3,30,30,2,10,0.33,1,30,10,0.33,0,0,0,0,0,0,0,0,0,20160813,32
MRKT2,PRDT3,6,24,2,8,0.33,4,24,8,0.33,0,0,0,0,0,0,0,0,0,20160827,34
MRKT2,PRDT3,4,12,1,4,0.33,3,12,4,0.33,0,0,0,0,0,0,0,0,0,20160910,36
MRKT2,PRDT3,6,18,1,6,0.33,3,18,6,0.33,0,0,0,0,0,0,0,0,0,20160924,38
MRKT2,PRDT3,8,24,2,8,0.33,3,24,8,0.33,0,0,0,0,0,0,0,0,0,20161001,39
